event_id,file_id,file_name,timestamp,superevent_id
756,378,catO5_378.fits,2031-07-02 10:04:54.850961,GW310702a
1317,658,catO5_658.fits,2031-07-03 10:54:05.776583,GW310703a
1823,911,catO5_911.fits,2031-07-03 13:20:40.012405,GW310703b
1967,983,catO5_983.fits,2031-07-04 06:39:15.259386,GW310704a
3930,1965,catO5_1965.fits,2031-07-04 23:53:11.736467,GW310704b
3779,1889,catO5_1889.fits,2031-07-05 09:27:28.471898,GW310705a
1151,575,catO5_575.fits,2031-07-05 13:23:21.284768,GW310705b
828,414,catO5_414.fits,2031-07-05 16:42:57.611578,GW310705c
2805,1402,catO5_1402.fits,2031-07-06 06:14:44.298722,GW310706a
3998,1999,catO5_1999.fits,2031-07-06 17:16:46.568078,GW310706b
1195,597,catO5_597.fits,2031-07-06 22:35:46.733830,GW310706c
555,277,catO5_277.fits,2031-07-07 08:09:47.707190,GW310707a
4517,2258,catO5_2258.fits,2031-07-07 17:47:20.211618,GW310707b
4564,2282,catO5_2282.fits,2031-07-07 23:36:11.175817,GW310707c
2613,1306,catO5_1306.fits,2031-07-08 06:21:46.112346,GW310708a
2810,1405,catO5_1405.fits,2031-07-08 16:57:07.070971,GW310708b
1364,682,catO5_682.fits,2031-07-10 12:31:03.554699,GW310710a
4450,2225,catO5_2225.fits,2031-07-11 00:46:23.388091,GW310711a
2718,1359,catO5_1359.fits,2031-07-12 11:38:11.021768,GW310712a
1332,666,catO5_666.fits,2031-07-13 17:54:22.066108,GW310713a
4414,2207,catO5_2207.fits,2031-07-14 21:40:34.820101,GW310714a
1922,961,catO5_961.fits,2031-07-16 14:24:50.843995,GW310716a
2130,1065,catO5_1065.fits,2031-07-17 04:33:25.781324,GW310717a
2604,1302,catO5_1302.fits,2031-07-17 10:48:31.661868,GW310717b
834,417,catO5_417.fits,2031-07-17 22:33:09.069062,GW310717c
1756,878,catO5_878.fits,2031-07-18 07:04:31.255357,GW310718a
1422,711,catO5_711.fits,2031-07-19 00:43:14.710829,GW310719a
768,384,catO5_384.fits,2031-07-20 07:39:13.517288,GW310720a
532,266,catO5_266.fits,2031-07-23 00:48:31.848440,GW310723a
189,94,catO5_94.fits,2031-07-23 02:21:02.773536,GW310723b
2138,1069,catO5_1069.fits,2031-07-24 02:00:39.030811,GW310724a
4432,2216,catO5_2216.fits,2031-07-24 18:55:58.332806,GW310724b
2889,1444,catO5_1444.fits,2031-07-24 20:31:39.188301,GW310724c
945,472,catO5_472.fits,2031-07-24 23:14:28.654809,GW310724d
457,228,catO5_228.fits,2031-07-27 12:14:32.809980,GW310727a
3954,1977,catO5_1977.fits,2031-07-28 23:34:00.062816,GW310728a
2405,1202,catO5_1202.fits,2031-07-29 08:08:48.357957,GW310729a
1799,899,catO5_899.fits,2031-07-30 10:54:05.673013,GW310730a
2194,1097,catO5_1097.fits,2031-08-01 09:39:57.841127,GW310801a
3422,1711,catO5_1711.fits,2031-08-02 04:27:02.399470,GW310802a
2075,1037,catO5_1037.fits,2031-08-02 07:43:00.105200,GW310802b
653,326,catO5_326.fits,2031-08-02 10:37:49.236712,GW310802c
3014,1507,catO5_1507.fits,2031-08-03 13:06:01.042178,GW310803a
4465,2232,catO5_2232.fits,2031-08-03 18:42:59.829229,GW310803b
2034,1017,catO5_1017.fits,2031-08-04 03:40:00.905670,GW310804a
1188,594,catO5_594.fits,2031-08-04 21:57:46.788045,GW310804b
3464,1732,catO5_1732.fits,2031-08-05 02:16:31.843010,GW310805a
4150,2075,catO5_2075.fits,2031-08-05 09:02:27.681147,GW310805b
3416,1708,catO5_1708.fits,2031-08-06 21:34:11.412860,GW310806a
4177,2088,catO5_2088.fits,2031-08-06 22:46:15.565577,GW310806b
3819,1909,catO5_1909.fits,2031-08-06 22:55:21.110295,GW310806c
175,87,catO5_87.fits,2031-08-07 03:42:30.377645,GW310807a
545,272,catO5_272.fits,2031-08-07 19:37:50.878186,GW310807b
3359,1679,catO5_1679.fits,2031-08-08 07:20:14.571731,GW310808a
2995,1497,catO5_1497.fits,2031-08-08 08:23:30.201454,GW310808b
4522,2261,catO5_2261.fits,2031-08-08 11:30:52.398089,GW310808c
2009,1004,catO5_1004.fits,2031-08-08 15:53:56.145004,GW310808d
3598,1799,catO5_1799.fits,2031-08-09 04:07:49.292323,GW310809a
2765,1382,catO5_1382.fits,2031-08-09 08:00:27.972175,GW310809b
3607,1803,catO5_1803.fits,2031-08-09 10:11:48.603943,GW310809c
2590,1295,catO5_1295.fits,2031-08-09 20:42:04.624460,GW310809d
1932,966,catO5_966.fits,2031-08-10 23:04:18.911001,GW310810a
3449,1724,catO5_1724.fits,2031-08-11 08:32:22.068162,GW310811a
3053,1526,catO5_1526.fits,2031-08-11 10:57:16.820572,GW310811b
4389,2194,catO5_2194.fits,2031-08-11 18:40:52.227086,GW310811c
562,281,catO5_281.fits,2031-08-12 06:26:59.260993,GW310812a
1831,915,catO5_915.fits,2031-08-12 13:55:34.321015,GW310812b
3859,1929,catO5_1929.fits,2031-08-12 16:32:50.937040,GW310812c
2423,1211,catO5_1211.fits,2031-08-14 04:14:00.121131,GW310814a
108,54,catO5_54.fits,2031-08-15 12:02:33.068726,GW310815a
2368,1184,catO5_1184.fits,2031-08-16 18:39:07.593747,GW310816a
2880,1440,catO5_1440.fits,2031-08-17 09:17:50.570058,GW310817a
3808,1904,catO5_1904.fits,2031-08-17 23:24:20.230846,GW310817b
836,418,catO5_418.fits,2031-08-18 13:32:54.462611,GW310818a
2660,1330,catO5_1330.fits,2031-08-18 14:32:52.857773,GW310818b
2514,1257,catO5_1257.fits,2031-08-20 02:30:26.454924,GW310820a
146,73,catO5_73.fits,2031-08-20 14:10:46.920270,GW310820b
3958,1979,catO5_1979.fits,2031-08-20 18:16:51.370017,GW310820c
256,128,catO5_128.fits,2031-08-21 07:03:51.273849,GW310821a
884,442,catO5_442.fits,2031-08-21 09:04:22.382620,GW310821b
3756,1878,catO5_1878.fits,2031-08-21 20:15:11.974304,GW310821c
4381,2190,catO5_2190.fits,2031-08-22 23:38:57.834325,GW310822a
3729,1864,catO5_1864.fits,2031-08-23 13:59:47.881200,GW310823a
937,468,catO5_468.fits,2031-08-23 15:35:06.808607,GW310823b
2295,1147,catO5_1147.fits,2031-08-24 03:58:33.679031,GW310824a
1770,885,catO5_885.fits,2031-08-24 08:56:55.966479,GW310824b
3554,1777,catO5_1777.fits,2031-08-24 19:41:57.715911,GW310824c
3966,1983,catO5_1983.fits,2031-08-25 19:08:16.957748,GW310825a
2542,1271,catO5_1271.fits,2031-08-28 00:25:07.191078,GW310828a
770,385,catO5_385.fits,2031-08-28 02:49:18.039237,GW310828b
613,306,catO5_306.fits,2031-08-28 12:32:29.922871,GW310828c
4023,2011,catO5_2011.fits,2031-08-29 17:27:53.791211,GW310829a
2658,1329,catO5_1329.fits,2031-08-29 19:28:20.549952,GW310829b
3625,1812,catO5_1812.fits,2031-08-30 21:05:02.144361,GW310830a
3875,1937,catO5_1937.fits,2031-08-30 21:13:26.728311,GW310830b
2669,1334,catO5_1334.fits,2031-08-31 02:56:47.529304,GW310831a
423,211,catO5_211.fits,2031-08-31 04:46:03.154967,GW310831b
1240,620,catO5_620.fits,2031-08-31 08:53:48.488221,GW310831c
172,86,catO5_86.fits,2031-08-31 19:07:25.267302,GW310831d
2129,1064,catO5_1064.fits,2031-08-31 20:31:39.903374,GW310831e
706,353,catO5_353.fits,2031-09-01 00:04:28.959202,GW310901a
3417,1708,catO5_1708.fits,2031-09-01 06:11:38.234714,GW310901b
52,26,catO5_26.fits,2031-09-01 22:48:51.490560,GW310901c
4610,2305,catO5_2305.fits,2031-09-02 00:24:50.052907,GW310902a
3291,1645,catO5_1645.fits,2031-09-02 01:52:25.340269,GW310902b
3901,1950,catO5_1950.fits,2031-09-02 16:08:05.535593,GW310902c
1474,737,catO5_737.fits,2031-09-03 02:22:20.020972,GW310903a
2856,1428,catO5_1428.fits,2031-09-03 04:45:10.691191,GW310903b
2600,1300,catO5_1300.fits,2031-09-03 14:37:04.467792,GW310903c
1515,757,catO5_757.fits,2031-09-03 18:54:23.479964,GW310903d
4174,2087,catO5_2087.fits,2031-09-04 10:01:02.507752,GW310904a
1166,583,catO5_583.fits,2031-09-07 02:13:06.880294,GW310907a
848,424,catO5_424.fits,2031-09-07 05:55:16.589386,GW310907b
352,176,catO5_176.fits,2031-09-07 15:32:04.222239,GW310907c
3664,1832,catO5_1832.fits,2031-09-07 15:37:18.648969,GW310907d
3474,1737,catO5_1737.fits,2031-09-07 23:48:56.922450,GW310907e
1931,965,catO5_965.fits,2031-09-10 06:29:04.634297,GW310910a
3669,1834,catO5_1834.fits,2031-09-10 21:52:16.653394,GW310910b
2545,1272,catO5_1272.fits,2031-09-11 17:32:53.878525,GW310911a
526,263,catO5_263.fits,2031-09-12 04:07:10.994923,GW310912a
2215,1107,catO5_1107.fits,2031-09-12 09:58:45.365753,GW310912b
581,290,catO5_290.fits,2031-09-12 11:12:00.773934,GW310912c
3339,1669,catO5_1669.fits,2031-09-12 11:35:32.172322,GW310912d
3381,1690,catO5_1690.fits,2031-09-13 11:19:13.787543,GW310913a
3142,1571,catO5_1571.fits,2031-09-15 15:30:07.552883,GW310915a
60,30,catO5_30.fits,2031-09-16 03:54:35.037797,GW310916a
2857,1428,catO5_1428.fits,2031-09-16 15:37:16.225326,GW310916b
672,336,catO5_336.fits,2031-09-17 11:24:55.943169,GW310917a
4047,2023,catO5_2023.fits,2031-09-17 19:02:22.949790,GW310917b
1350,675,catO5_675.fits,2031-09-18 16:36:39.100485,GW310918a
1219,609,catO5_609.fits,2031-09-19 20:56:40.363308,GW310919a
1872,936,catO5_936.fits,2031-09-21 05:12:42.866508,GW310921a
2636,1318,catO5_1318.fits,2031-09-21 05:27:19.323488,GW310921b
2629,1314,catO5_1314.fits,2031-09-22 00:26:41.938476,GW310922a
1208,604,catO5_604.fits,2031-09-22 12:45:14.576507,GW310922b
1367,683,catO5_683.fits,2031-09-24 07:01:48.366966,GW310924a
4313,2156,catO5_2156.fits,2031-09-24 08:30:48.149164,GW310924b
3316,1658,catO5_1658.fits,2031-09-24 08:47:52.048489,GW310924c
2541,1270,catO5_1270.fits,2031-09-24 12:59:01.511408,GW310924d
509,254,catO5_254.fits,2031-09-25 12:59:59.877193,GW310925a
4002,2001,catO5_2001.fits,2031-09-26 01:53:46.088707,GW310926a
269,134,catO5_134.fits,2031-09-26 05:03:05.477095,GW310926b
2357,1178,catO5_1178.fits,2031-09-26 11:58:33.749066,GW310926c
134,67,catO5_67.fits,2031-09-26 16:09:40.729564,GW310926d
2289,1144,catO5_1144.fits,2031-09-26 17:25:18.841491,GW310926e
1058,529,catO5_529.fits,2031-09-28 16:09:39.860699,GW310928a
4120,2060,catO5_2060.fits,2031-09-28 22:59:31.553810,GW310928b
1059,529,catO5_529.fits,2031-09-29 08:06:08.381803,GW310929a
4119,2059,catO5_2059.fits,2031-09-29 19:21:41.227429,GW310929b
2416,1208,catO5_1208.fits,2031-10-01 11:14:31.708623,GW311001a
2716,1358,catO5_1358.fits,2031-10-01 16:43:08.273853,GW311001b
1991,995,catO5_995.fits,2031-10-02 01:25:15.289749,GW311002a
480,240,catO5_240.fits,2031-10-03 03:09:59.906664,GW311003a
4255,2127,catO5_2127.fits,2031-10-03 16:12:25.715994,GW311003b
3208,1604,catO5_1604.fits,2031-10-04 06:43:17.521499,GW311004a
3495,1747,catO5_1747.fits,2031-10-05 09:27:12.521494,GW311005a
2262,1131,catO5_1131.fits,2031-10-05 15:43:29.421250,GW311005b
2635,1317,catO5_1317.fits,2031-10-06 06:23:12.749868,GW311006a
3967,1983,catO5_1983.fits,2031-10-06 08:24:22.413865,GW311006b
888,444,catO5_444.fits,2031-10-06 18:07:52.638319,GW311006c
4073,2036,catO5_2036.fits,2031-10-06 19:37:46.558845,GW311006d
4079,2039,catO5_2039.fits,2031-10-07 01:34:43.662393,GW311007a
2013,1006,catO5_1006.fits,2031-10-08 04:15:11.411415,GW311008a
2023,1011,catO5_1011.fits,2031-10-08 05:32:47.341725,GW311008b
2804,1402,catO5_1402.fits,2031-10-08 06:00:42.702057,GW311008c
905,452,catO5_452.fits,2031-10-08 06:41:43.259710,GW311008d
3170,1585,catO5_1585.fits,2031-10-08 09:17:54.625673,GW311008e
3352,1676,catO5_1676.fits,2031-10-08 19:30:27.094920,GW311008f
620,310,catO5_310.fits,2031-10-09 04:37:46.086057,GW311009a
413,206,catO5_206.fits,2031-10-09 06:43:30.037118,GW311009b
4193,2096,catO5_2096.fits,2031-10-10 04:15:38.278426,GW311010a
41,20,catO5_20.fits,2031-10-10 06:06:16.647610,GW311010b
121,60,catO5_60.fits,2031-10-10 14:31:05.244016,GW311010c
742,371,catO5_371.fits,2031-10-11 10:30:34.284998,GW311011a
769,384,catO5_384.fits,2031-10-11 14:51:07.019377,GW311011b
3363,1681,catO5_1681.fits,2031-10-12 10:25:50.617128,GW311012a
3986,1993,catO5_1993.fits,2031-10-13 14:38:40.759772,GW311013a
2461,1230,catO5_1230.fits,2031-10-13 16:46:30.137298,GW311013b
878,439,catO5_439.fits,2031-10-14 08:49:25.822749,GW311014a
4067,2033,catO5_2033.fits,2031-10-16 05:27:28.033477,GW311016a
1637,818,catO5_818.fits,2031-10-16 13:37:03.635244,GW311016b
3530,1765,catO5_1765.fits,2031-10-16 22:10:03.619316,GW311016c
3178,1589,catO5_1589.fits,2031-10-16 23:24:17.965436,GW311016d
314,157,catO5_157.fits,2031-10-17 12:42:32.054601,GW311017a
2288,1144,catO5_1144.fits,2031-10-19 06:15:31.147928,GW311019a
1173,586,catO5_586.fits,2031-10-19 23:47:32.052798,GW311019b
3089,1544,catO5_1544.fits,2031-10-20 04:48:58.049883,GW311020a
2815,1407,catO5_1407.fits,2031-10-21 04:24:19.437134,GW311021a
2798,1399,catO5_1399.fits,2031-10-21 05:29:56.267792,GW311021b
2552,1276,catO5_1276.fits,2031-10-21 22:56:16.991700,GW311021c
3374,1687,catO5_1687.fits,2031-10-22 01:11:57.080091,GW311022a
1003,501,catO5_501.fits,2031-10-22 05:47:46.142895,GW311022b
370,185,catO5_185.fits,2031-10-22 18:20:04.183408,GW311022c
4533,2266,catO5_2266.fits,2031-10-23 00:34:29.155249,GW311023a
4365,2182,catO5_2182.fits,2031-10-23 19:25:59.046897,GW311023b
4344,2172,catO5_2172.fits,2031-10-24 06:13:58.547525,GW311024a
2378,1189,catO5_1189.fits,2031-10-24 20:58:08.964888,GW311024b
2745,1372,catO5_1372.fits,2031-10-25 04:52:08.360856,GW311025a
3354,1677,catO5_1677.fits,2031-10-25 18:14:45.076247,GW311025b
1450,725,catO5_725.fits,2031-10-25 22:47:13.923212,GW311025c
1425,712,catO5_712.fits,2031-10-26 06:07:07.953868,GW311026a
3887,1943,catO5_1943.fits,2031-10-27 00:47:03.967339,GW311027a
3385,1692,catO5_1692.fits,2031-10-27 07:06:27.871584,GW311027b
3198,1599,catO5_1599.fits,2031-10-27 11:20:41.788029,GW311027c
3769,1884,catO5_1884.fits,2031-10-28 04:24:12.350296,GW311028a
2670,1335,catO5_1335.fits,2031-10-28 12:44:13.756362,GW311028b
1194,597,catO5_597.fits,2031-10-28 22:54:24.114249,GW311028c
4572,2286,catO5_2286.fits,2031-10-30 17:15:54.628432,GW311030a
206,103,catO5_103.fits,2031-10-30 18:40:31.134480,GW311030b
409,204,catO5_204.fits,2031-10-31 07:20:27.241397,GW311031a
1089,544,catO5_544.fits,2031-10-31 16:34:13.397289,GW311031b
547,273,catO5_273.fits,2031-10-31 17:55:07.231325,GW311031c
795,397,catO5_397.fits,2031-11-02 03:06:30.340279,GW311102a
3970,1985,catO5_1985.fits,2031-11-05 20:42:07.839062,GW311105a
814,407,catO5_407.fits,2031-11-06 12:45:23.003166,GW311106a
1867,933,catO5_933.fits,2031-11-06 13:07:25.162416,GW311106b
1266,633,catO5_633.fits,2031-11-06 18:40:03.927054,GW311106c
148,74,catO5_74.fits,2031-11-08 01:02:00.154491,GW311108a
2150,1075,catO5_1075.fits,2031-11-08 23:58:12.186211,GW311108b
4026,2013,catO5_2013.fits,2031-11-09 23:57:40.545618,GW311109a
1479,739,catO5_739.fits,2031-11-10 04:23:15.153973,GW311110a
3098,1549,catO5_1549.fits,2031-11-10 17:56:19.361624,GW311110b
900,450,catO5_450.fits,2031-11-11 05:35:59.348187,GW311111a
485,242,catO5_242.fits,2031-11-11 06:54:43.123770,GW311111b
2809,1404,catO5_1404.fits,2031-11-12 05:21:48.685319,GW311112a
985,492,catO5_492.fits,2031-11-13 09:32:40.845461,GW311113a
1672,836,catO5_836.fits,2031-11-15 09:58:20.687064,GW311115a
1247,623,catO5_623.fits,2031-11-15 12:47:30.833902,GW311115b
3165,1582,catO5_1582.fits,2031-11-15 16:48:00.234352,GW311115c
3155,1577,catO5_1577.fits,2031-11-15 22:54:42.416885,GW311115d
1258,629,catO5_629.fits,2031-11-16 06:52:48.064143,GW311116a
3714,1857,catO5_1857.fits,2031-11-17 06:20:05.521177,GW311117a
2498,1249,catO5_1249.fits,2031-11-17 06:42:22.903746,GW311117b
1783,891,catO5_891.fits,2031-11-17 13:55:09.769738,GW311117c
2821,1410,catO5_1410.fits,2031-11-18 04:59:56.402662,GW311118a
1136,568,catO5_568.fits,2031-11-18 22:33:32.538577,GW311118b
3106,1553,catO5_1553.fits,2031-11-19 18:53:13.712507,GW311119a
4386,2193,catO5_2193.fits,2031-11-20 14:59:53.617167,GW311120a
2572,1286,catO5_1286.fits,2031-11-20 22:39:15.715878,GW311120b
2084,1042,catO5_1042.fits,2031-11-21 11:30:51.306139,GW311121a
1876,938,catO5_938.fits,2031-11-21 14:20:29.798952,GW311121b
4021,2010,catO5_2010.fits,2031-11-21 21:25:27.224338,GW311121c
1856,928,catO5_928.fits,2031-11-22 05:39:27.099149,GW311122a
1608,804,catO5_804.fits,2031-11-22 12:10:52.642127,GW311122b
3276,1638,catO5_1638.fits,2031-11-23 05:45:49.033557,GW311123a
553,276,catO5_276.fits,2031-11-23 22:45:43.593979,GW311123b
351,175,catO5_175.fits,2031-11-23 23:27:19.359788,GW311123c
1191,595,catO5_595.fits,2031-11-26 00:03:51.382583,GW311126a
3093,1546,catO5_1546.fits,2031-11-26 05:51:15.809034,GW311126b
1941,970,catO5_970.fits,2031-11-26 06:16:29.478894,GW311126c
3955,1977,catO5_1977.fits,2031-11-26 10:02:42.897378,GW311126d
2796,1398,catO5_1398.fits,2031-11-29 19:01:06.907928,GW311129a
903,451,catO5_451.fits,2031-11-30 21:56:37.956951,GW311130a
463,231,catO5_231.fits,2031-12-01 19:08:41.193295,GW311201a
4029,2014,catO5_2014.fits,2031-12-02 06:03:53.382045,GW311202a
418,209,catO5_209.fits,2031-12-04 05:11:57.734369,GW311204a
2955,1477,catO5_1477.fits,2031-12-04 14:41:52.867756,GW311204b
1966,983,catO5_983.fits,2031-12-04 16:49:48.697168,GW311204c
4071,2035,catO5_2035.fits,2031-12-05 18:17:50.374987,GW311205a
1011,505,catO5_505.fits,2031-12-06 15:11:13.798352,GW311206a
1912,956,catO5_956.fits,2031-12-06 17:06:59.502779,GW311206b
944,472,catO5_472.fits,2031-12-07 22:15:53.570657,GW311207a
1968,984,catO5_984.fits,2031-12-10 15:08:27.287817,GW311210a
85,42,catO5_42.fits,2031-12-10 17:11:46.346031,GW311210b
3514,1757,catO5_1757.fits,2031-12-11 10:24:21.075462,GW311211a
2104,1052,catO5_1052.fits,2031-12-12 05:02:11.093025,GW311212a
1512,756,catO5_756.fits,2031-12-14 01:37:14.392989,GW311214a
1067,533,catO5_533.fits,2031-12-14 04:49:30.053024,GW311214b
2760,1380,catO5_1380.fits,2031-12-14 12:07:58.213117,GW311214c
4169,2084,catO5_2084.fits,2031-12-14 16:24:39.398198,GW311214d
639,319,catO5_319.fits,2031-12-15 23:58:36.048324,GW311215a
1772,886,catO5_886.fits,2031-12-17 08:01:25.945456,GW311217a
4332,2166,catO5_2166.fits,2031-12-18 13:14:21.226871,GW311218a
4490,2245,catO5_2245.fits,2031-12-18 22:34:41.325984,GW311218b
366,183,catO5_183.fits,2031-12-19 04:58:12.576974,GW311219a
2701,1350,catO5_1350.fits,2031-12-19 07:36:06.435793,GW311219b
1088,544,catO5_544.fits,2031-12-20 04:37:25.137548,GW311220a
3280,1640,catO5_1640.fits,2031-12-20 21:46:36.881179,GW311220b
4454,2227,catO5_2227.fits,2031-12-21 08:59:32.147277,GW311221a
1167,583,catO5_583.fits,2031-12-22 01:42:58.918919,GW311222a
287,143,catO5_143.fits,2031-12-22 10:01:35.379854,GW311222b
2967,1483,catO5_1483.fits,2031-12-22 13:10:02.532101,GW311222c
196,98,catO5_98.fits,2031-12-22 14:49:39.386251,GW311222d
1712,856,catO5_856.fits,2031-12-22 14:55:35.119765,GW311222e
4108,2054,catO5_2054.fits,2031-12-22 22:22:09.730998,GW311222f
205,102,catO5_102.fits,2031-12-22 22:49:38.933661,GW311222g
608,304,catO5_304.fits,2031-12-23 13:57:44.211260,GW311223a
925,462,catO5_462.fits,2031-12-23 19:21:11.322994,GW311223b
4471,2235,catO5_2235.fits,2031-12-24 14:06:02.365159,GW311224a
3543,1771,catO5_1771.fits,2031-12-25 14:03:32.224133,GW311225a
3122,1561,catO5_1561.fits,2031-12-26 07:59:37.306418,GW311226a
2736,1368,catO5_1368.fits,2031-12-26 10:50:06.261559,GW311226b
2734,1367,catO5_1367.fits,2031-12-27 10:51:27.876306,GW311227a
1859,929,catO5_929.fits,2031-12-28 23:08:55.149997,GW311228a
3610,1805,catO5_1805.fits,2031-12-29 10:03:21.798495,GW311229a
1619,809,catO5_809.fits,2031-12-30 15:04:27.177780,GW311230a
1014,507,catO5_507.fits,2031-12-30 18:31:17.034959,GW311230b
990,495,catO5_495.fits,2031-12-30 19:52:31.103249,GW311230c
569,284,catO5_284.fits,2031-12-31 03:13:39.657839,GW311231a
4376,2188,catO5_2188.fits,2031-12-31 10:50:23.966004,GW311231b
517,258,catO5_258.fits,2031-12-31 17:52:45.236163,GW311231c
4539,2269,catO5_2269.fits,2032-01-01 13:21:44.117193,GW320101a
4426,2213,catO5_2213.fits,2032-01-01 14:52:41.409818,GW320101b
1295,647,catO5_647.fits,2032-01-02 00:34:23.915984,GW320102a
2650,1325,catO5_1325.fits,2032-01-02 17:23:09.825235,GW320102b
3050,1525,catO5_1525.fits,2032-01-04 04:39:50.016836,GW320104a
3346,1673,catO5_1673.fits,2032-01-05 06:03:22.750206,GW320105a
3318,1659,catO5_1659.fits,2032-01-06 02:58:35.389178,GW320106a
118,59,catO5_59.fits,2032-01-07 05:51:16.158128,GW320107a
707,353,catO5_353.fits,2032-01-07 08:26:45.805964,GW320107b
28,14,catO5_14.fits,2032-01-07 11:57:14.748502,GW320107c
871,435,catO5_435.fits,2032-01-08 01:54:27.609116,GW320108a
3634,1817,catO5_1817.fits,2032-01-08 07:05:05.208451,GW320108b
3921,1960,catO5_1960.fits,2032-01-08 19:48:57.847001,GW320108c
16,8,catO5_8.fits,2032-01-09 20:37:26.973253,GW320109a
4353,2176,catO5_2176.fits,2032-01-09 22:18:25.627295,GW320109b
1084,542,catO5_542.fits,2032-01-10 04:54:56.153619,GW320110a
2066,1033,catO5_1033.fits,2032-01-11 04:35:00.509338,GW320111a
2560,1280,catO5_1280.fits,2032-01-11 08:39:53.204171,GW320111b
1626,813,catO5_813.fits,2032-01-13 00:06:55.509145,GW320113a
2943,1471,catO5_1471.fits,2032-01-13 13:29:10.920348,GW320113b
340,170,catO5_170.fits,2032-01-13 21:34:34.171379,GW320113c
3143,1571,catO5_1571.fits,2032-01-14 19:16:39.020677,GW320114a
67,33,catO5_33.fits,2032-01-14 21:36:04.906431,GW320114b
3913,1956,catO5_1956.fits,2032-01-15 03:09:45.428364,GW320115a
1596,798,catO5_798.fits,2032-01-15 04:34:34.409583,GW320115b
1375,687,catO5_687.fits,2032-01-15 06:00:23.510536,GW320115c
531,265,catO5_265.fits,2032-01-17 07:07:37.610511,GW320117a
147,73,catO5_73.fits,2032-01-18 12:30:18.408691,GW320118a
2562,1281,catO5_1281.fits,2032-01-18 20:57:09.529077,GW320118b
2304,1152,catO5_1152.fits,2032-01-19 04:34:31.252721,GW320119a
3312,1656,catO5_1656.fits,2032-01-19 04:52:37.067065,GW320119b
2143,1071,catO5_1071.fits,2032-01-19 20:52:15.465995,GW320119c
762,381,catO5_381.fits,2032-01-20 03:23:50.418864,GW320120a
1357,678,catO5_678.fits,2032-01-22 04:30:59.403558,GW320122a
2781,1390,catO5_1390.fits,2032-01-23 00:03:33.801027,GW320123a
1984,992,catO5_992.fits,2032-01-23 09:43:29.328810,GW320123b
1110,555,catO5_555.fits,2032-01-24 01:46:22.517199,GW320124a
164,82,catO5_82.fits,2032-01-24 04:13:00.864311,GW320124b
2167,1083,catO5_1083.fits,2032-01-24 16:24:19.766892,GW320124c
152,76,catO5_76.fits,2032-01-24 17:37:27.077754,GW320124d
3878,1939,catO5_1939.fits,2032-01-25 10:47:19.910007,GW320125a
3893,1946,catO5_1946.fits,2032-01-25 16:59:02.666866,GW320125b
683,341,catO5_341.fits,2032-01-25 22:39:08.361159,GW320125c
1631,815,catO5_815.fits,2032-01-26 05:07:20.786084,GW320126a
3479,1739,catO5_1739.fits,2032-01-27 06:47:53.563606,GW320127a
2392,1196,catO5_1196.fits,2032-01-28 01:19:04.466561,GW320128a
4361,2180,catO5_2180.fits,2032-01-28 16:24:40.198074,GW320128b
1654,827,catO5_827.fits,2032-01-30 00:31:38.740991,GW320130a
702,351,catO5_351.fits,2032-01-31 02:26:51.354195,GW320131a
2528,1264,catO5_1264.fits,2032-01-31 03:55:42.086637,GW320131b
2136,1068,catO5_1068.fits,2032-01-31 04:13:10.819423,GW320131c
735,367,catO5_367.fits,2032-01-31 12:40:53.632644,GW320131d
536,268,catO5_268.fits,2032-01-31 18:00:35.593222,GW320131e
2538,1269,catO5_1269.fits,2032-02-01 00:07:05.525400,GW320201a
2457,1228,catO5_1228.fits,2032-02-01 05:19:27.887989,GW320201b
1710,855,catO5_855.fits,2032-02-01 07:24:41.165770,GW320201c
42,21,catO5_21.fits,2032-02-02 02:17:07.206485,GW320202a
2209,1104,catO5_1104.fits,2032-02-02 09:50:01.493647,GW320202b
361,180,catO5_180.fits,2032-02-02 12:48:21.478764,GW320202c
102,51,catO5_51.fits,2032-02-03 19:48:28.813961,GW320203a
4043,2021,catO5_2021.fits,2032-02-03 23:54:16.318043,GW320203b
3116,1558,catO5_1558.fits,2032-02-04 11:53:17.168365,GW320204a
376,188,catO5_188.fits,2032-02-06 12:03:51.745008,GW320206a
2950,1475,catO5_1475.fits,2032-02-06 15:13:14.734616,GW320206b
2285,1142,catO5_1142.fits,2032-02-06 18:00:05.598599,GW320206c
271,135,catO5_135.fits,2032-02-07 08:34:24.933947,GW320207a
4220,2110,catO5_2110.fits,2032-02-08 07:22:59.761751,GW320208a
3656,1828,catO5_1828.fits,2032-02-08 11:28:04.202415,GW320208b
1481,740,catO5_740.fits,2032-02-09 08:22:19.210435,GW320209a
933,466,catO5_466.fits,2032-02-09 08:53:16.248187,GW320209b
3544,1772,catO5_1772.fits,2032-02-09 23:14:05.283540,GW320209c
1547,773,catO5_773.fits,2032-02-11 07:40:11.656103,GW320211a
2546,1273,catO5_1273.fits,2032-02-11 21:15:24.615820,GW320211b
3130,1565,catO5_1565.fits,2032-02-12 01:00:18.401005,GW320212a
3105,1552,catO5_1552.fits,2032-02-12 07:24:28.427833,GW320212b
4234,2117,catO5_2117.fits,2032-02-13 01:40:07.628254,GW320213a
3353,1676,catO5_1676.fits,2032-02-13 09:37:00.401572,GW320213b
1238,619,catO5_619.fits,2032-02-13 21:24:56.157507,GW320213c
